nu_inscricao;co_municipio_residencia;sg_uf_residencia;nu_idade;tp_sexo;tp_estado_civil;tp_cor_raca;tp_nacionalidade;co_municipio_nascimento;sg_uf_nascimento;tp_st_conclusao;tp_ano_concluiu;tp_escola;tp_ensino;in_treineiro;in_baixa_visao;in_cegueira;in_surdez;in_deficiencia_auditiva;in_surdo_cegueira;in_deficiencia_fisica;in_deficiencia_mental;in_deficit_atencao;in_dislexia;in_discalculia;in_autismo;in_visao_monocular;in_outra_def;in_gestante;in_lactante;in_idoso;in_estuda_classe_hospitalar;in_sem_recurso;in_braille;in_ampliada_24;in_ampliada_18;in_ledor;in_acesso;in_transcricao;in_libras;in_leitura_labial;in_mesa_cadeira_rodas;in_mesa_cadeira_separada;in_apoio_perna;in_guia_interprete;in_computador;in_cadeira_especial;in_cadeira_canhoto;in_cadeira_acolchoada;in_prova_deitado;in_mobiliario_obeso;in_lamina_overlay;in_protetor_auricular;in_medidor_glicose;in_maquina_braile;in_soroban;in_marca_passo;in_sonda;in_medicamentos;in_sala_individual;in_sala_especial;in_sala_acompanhante;in_mobiliario_especifico;in_material_especifico;in_nome_social;tp_presenca_cn;tp_presenca_ch;tp_presenca_lc;tp_presenca_mt;nu_nota_cn;nu_nota_ch;nu_nota_lc;nu_nota_mt;tp_lingua;tp_status_redacao;nu_nota_comp1;nu_nota_comp2;nu_nota_comp3;nu_nota_comp4;nu_nota_comp5;nu_nota_redacao;q001;q002;q003;q004;q005;q006;q007;q008;q009;q010;q011;q012;q013;q014;q015;q016;q017;q018;q019;q020;q021;q022;q023;q024;q025;q026;q027
170001677693;2607901;PE;21;F;0;1;1;2607901;PE;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;B;B;A;B;3 ;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B;A;A
170001673786;2800308;SE;28;F;0;1;1;2800308;SE;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;545.20;553.90;444.10;495.30;0;1;140.00;60.00;60.00;140.00;40.00;440.00;C;E;D;B;3 ;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;B;A;B;A;A
170001665270;3106705;MG;22;F;1;3;1;3106705;MG;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;C;C;C;B;2 ;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001673787;4321303;RS;18;F;0;1;1;4321303;RS;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;461.40;529.40;597.40;501.70;0;1;180.00;140.00;160.00;160.00;140.00;780.00;E;E;D;B;5 ;C;A;B;D;B;A;B;A;B;A;B;A;A;B;B;A;B;A;A;B;A;A
170001660886;3543402;SP;15;M;0;1;1;3543402;SP;3;0;1;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;531.60;519.30;471.70;403.00;0;1;100.00;120.00;120.00;100.00;40.00;480.00;E;C;D;B;4 ;E;A;E;D;B;B;B;B;B;A;B;A;B;E;B;A;E;B;B;B;C;D
170001660887;4318705;RS;21;M;0;3;1;3304904;RJ;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;B;B;B;B;1 ;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A;A;A
170001660888;4306205;RS;18;F;0;1;2;;;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;420.90;575.60;570.70;459.90;0;6;0.00;0.00;0.00;0.00;0.00;0.00;C;C;C;A;3 ;C;A;B;D;B;A;B;B;B;B;B;A;B;C;B;A;D;A;B;B;B;A
170001664763;2928802;BA;20;M;0;3;1;2909802;BA;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;438.70;407.30;519.40;450.10;1;1;120.00;60.00;40.00;60.00;0.00;280.00;E;E;B;B;3 ;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;B;B;A;A
170001664764;3205069;ES;18;F;0;3;1;3205069;ES;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;600.00;567.60;564.40;633.90;1;1;160.00;180.00;140.00;140.00;120.00;740.00;D;E;C;B;3 ;D;A;B;D;B;A;B;B;B;A;B;A;A;B;A;A;D;A;B;B;A;A
170001663960;3143302;MG;17;F;0;3;1;3550308;SP;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;404.00;523.40;502.00;524.10;0;1;120.00;120.00;100.00;120.00;100.00;560.00;E;D;B;B;5 ;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;B;B;B;A
170001665118;2211001;PI;26;F;0;3;1;2211001;PI;1;9;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;H;F;F;D;2 ;G;D;D;D;B;A;B;A;A;A;B;A;B;D;A;A;C;A;B;B;A;D
170001665119;4316808;RS;29;M;1;1;1;4316808;RS;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;387.90;370.50;411.70;547.60;0;1;140.00;160.00;140.00;160.00;160.00;760.00;B;D;B;B;2 ;D;A;B;C;B;A;B;A;B;A;B;A;B;B;A;A;C;A;B;B;A;A
170001665120;3165537;MG;18;F;0;3;1;3106200;MG;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;471.10;575.40;513.10;520.30;1;1;120.00;120.00;120.00;140.00;60.00;560.00;E;E;B;B;4 ;B;A;B;D;B;A;B;A;A;A;B;A;A;B;A;B;D;A;B;B;B;A
170001665121;3137601;MG;35;M;1;1;1;1502400;PA;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;647.40;660.40;611.00;840.30;0;1;160.00;120.00;140.00;160.00;140.00;720.00;E;E;D;D;2 ;O;B;C;D;C;A;B;A;B;A;B;A;A;B;A;A;C;A;E;B;A;C
170001665123;5005707;MS;18;M;0;3;1;5003702;MS;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;C;C;B;3 ;G;A;C;D;B;B;B;B;B;B;B;A;A;B;B;A;D;A;B;B;A;C
170001665122;3135100;MG;34;F;0;3;1;3135100;MG;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;613.70;615.70;535.50;598.20;1;1;120.00;100.00;80.00;100.00;60.00;460.00;B;B;A;A;5 ;C;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;D;A;B;B;A;A
170001665125;4304606;RS;27;F;0;3;1;4304630;RS;1;8;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;508.60;600.60;562.30;518.10;1;1;120.00;120.00;120.00;120.00;40.00;520.00;C;C;C;F;1 ;A;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;B;B;A;A
170001665126;5208707;GO;29;F;0;3;1;2109601;MA;1;10;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;D;B;C;B;3 ;E;A;D;E;A;B;B;A;A;A;B;A;A;B;B;A;D;A;A;B;A;A
170001665127;3102803;MG;23;F;0;3;1;3102803;MG;1;6;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;535.80;632.40;593.10;546.80;1;1;160.00;40.00;160.00;40.00;40.00;440.00;G;B;E;B;6 ;C;A;B;C;A;A;B;A;B;A;B;A;A;B;B;A;D;A;B;B;A;A
170001665128;3205002;ES;18;F;0;3;1;3131307;MG;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;640.70;709.70;700.10;692.60;1;1;160.00;140.00;160.00;160.00;140.00;760.00;E;E;D;C;3 ;D;A;B;C;A;A;B;B;B;B;B;A;A;B;A;A;E;B;B;B;A;A
170001665129;3543303;SP;19;F;0;1;1;3543303;SP;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;431.90;421.00;401.80;364.50;1;1;120.00;120.00;120.00;100.00;140.00;600.00;D;F;B;B;2 ;C;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;C;A;A;B;A;A
170001665130;4302105;RS;19;M;0;2;1;4302105;RS;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;653.10;648.20;615.00;730.60;0;1;140.00;160.00;140.00;120.00;120.00;680.00;G;G;E;D;4 ;Q;C;E;D;C;A;C;C;B;B;B;B;B;C;B;B;E;B;E;B;A;D
170001665131;3515103;SP;21;F;0;1;1;3550308;SP;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;417.90;465.60;560.80;368.20;0;1;120.00;120.00;100.00;100.00;100.00;540.00;E;E;B;D;4 ;E;A;B;C;A;A;B;B;A;A;B;A;A;B;A;A;B;B;A;B;A;A
170001673788;1507300;PA;26;M;0;3;1;1702208;TO;1;8;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;450.40;535.30;530.40;661.50;1;1;140.00;120.00;100.00;120.00;80.00;560.00;B;B;A;A;4 ;D;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001673790;3170206;MG;22;F;2;1;1;5217708;GO;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;A;E;C;C;2 ;D;A;B;B;A;B;B;A;B;A;A;A;A;A;A;A;C;A;B;B;A;A
170001673789;2513703;PB;26;F;1;3;1;2513703;PB;1;9;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;462.70;515.80;525.10;670.10;1;1;160.00;120.00;160.00;140.00;120.00;700.00;B;E;C;C;2 ;E;A;C;C;A;C;B;A;B;A;A;A;A;B;A;A;C;A;B;B;A;A
170001660366;3550308;SP;43;F;1;1;1;3550308;SP;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;C;B;B;4 ;B;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;B;B;B;B;A;A
170001673791;4113700;PR;24;M;0;1;1;4113700;PR;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;530.00;587.70;556.00;611.70;1;1;120.00;120.00;120.00;120.00;100.00;580.00;B;B;B;B;2 ;C;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;C;B;B;B;A;A
170001665132;2930709;BA;23;M;0;2;1;2930709;BA;4;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;567.10;482.40;;0;1;120.00;120.00;120.00;140.00;120.00;620.00;E;E;F;B;4 ;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;B;E;A;B;B;D;A
170001665133;2927408;BA;21;M;0;3;1;2927408;BA;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;B;D;F;F;10;B;A;C;E;A;A;B;A;A;A;A;A;A;B;A;A;B;B;C;B;A;A
170001665134;3534609;SP;21;M;0;1;1;3534609;SP;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;546.80;572.80;587.90;605.00;1;1;120.00;120.00;100.00;100.00;40.00;480.00;H;E;F;B;3 ;F;A;B;D;B;A;C;A;B;A;B;A;A;B;A;A;B;B;B;B;A;A
170001665135;2408102;RN;26;F;0;1;1;2408102;RN;1;9;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;610.70;666.10;624.70;399.50;0;1;160.00;120.00;140.00;160.00;180.00;760.00;H;E;F;F;3 ;H;A;D;D;B;A;B;A;B;A;A;A;A;C;B;B;C;B;B;B;A;D
170001673792;3512209;SP;22;F;0;1;1;3512209;SP;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;C;E;C;D;5 ;F;A;B;D;B;B;B;B;B;A;B;A;A;C;B;A;E;A;B;B;A;A
170001660410;5220454;GO;19;F;0;2;1;3304557;RJ;3;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;446.30;453.90;509.70;540.50;1;1;120.00;120.00;120.00;120.00;60.00;540.00;C;D;D;B;5 ;C;A;B;C;A;A;B;B;B;B;B;A;B;B;A;A;C;B;B;B;C;A
170001673794;2105302;MA;19;M;0;3;1;1100205;RO;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;669.00;613.60;568.80;656.10;0;1;160.00;200.00;160.00;160.00;140.00;820.00;D;E;B;B;4 ;D;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;E;A;B;B;A;A
170001673793;3509205;SP;17;F;0;3;1;3509205;SP;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;590.30;505.40;527.20;641.40;1;1;120.00;120.00;80.00;120.00;100.00;540.00;E;E;C;C;6 ;G;A;B;D;B;A;B;A;B;B;B;A;B;D;B;A;E;A;B;B;B;A
170001673795;3304557;RJ;20;F;0;1;1;3304557;RJ;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;564.30;596.60;523.10;539.10;1;1;120.00;160.00;120.00;120.00;80.00;600.00;E;E;C;B;4 ;D;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;B;B;B;B;A;A
170005042305;2919926;BA;17;M;0;1;1;2927408;BA;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;512.70;541.60;511.20;502.40;0;1;80.00;80.00;80.00;80.00;100.00;420.00;E;E;D;B;3 ;A;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;D;A;A;A;B;A
170005042306;3153905;MG;23;M;0;1;1;3153905;MG;1;6;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;H;C;F;B;3 ;C;A;B;C;A;A;B;A;A;A;B;A;A;B;B;A;C;B;B;B;A;A
170001664793;3549904;SP;29;F;0;1;1;3550308;SP;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;H;E;C;B;4 ;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;B;A;A;A;A;A
170003333767;2507507;PB;21;M;0;0;1;2507507;PB;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;627.30;658.20;627.30;803.20;0;1;160.00;180.00;140.00;160.00;40.00;680.00;G;G;D;E;4 ;H;A;D;D;C;A;B;B;A;A;B;A;A;C;A;B;E;A;E;B;A;D
170003333768;3548906;SP;25;F;0;1;1;3548906;SP;1;8;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;B;B;C;B;2 ;C;A;C;C;A;A;B;B;B;A;B;A;A;B;B;B;C;A;A;B;A;A
170003333769;3204104;ES;19;M;0;2;1;3204104;ES;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;474.00;570.10;534.70;450.50;1;1;120.00;120.00;120.00;120.00;140.00;620.00;B;D;A;F;5 ;B;A;B;C;A;A;B;A;A;A;B;A;A;B;B;A;E;A;A;A;B;A
170003333770;2611606;PE;26;F;;1;1;2611606;PE;1;9;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;656.90;698.20;656.20;766.30;0;1;180.00;120.00;160.00;140.00;140.00;740.00;G;F;E;F;2 ;G;B;C;C;A;A;B;B;B;A;B;A;B;C;A;A;C;B;C;B;A;D
170003333771;2104909;MA;20;F;0;1;1;2104909;MA;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;490.00;440.90;557.10;378.80;1;1;160.00;140.00;160.00;140.00;120.00;720.00;E;G;D;D;2 ;F;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;A;A
170001663961;3301009;RJ;33;F;;1;1;3300704;RJ;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;C;B;B;5 ;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B;A;A
170001663962;2903201;BA;29;F;0;3;1;2907103;BA;1;10;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;E;C;D;1 ;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001663963;2403905;RN;19;F;0;2;1;2409407;RN;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;613.30;655.20;604.30;565.60;1;1;160.00;180.00;160.00;160.00;160.00;820.00;F;G;D;D;5 ;I;A;C;C;B;A;B;B;B;A;B;A;A;B;B;A;D;B;B;B;A;A
170001663964;2611101;PE;22;M;0;3;1;2611101;PE;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;C;E;A;A;3 ;C;A;B;C;B;A;B;A;A;A;A;A;A;C;A;A;D;A;B;B;A;A
170001663965;2927408;BA;19;F;0;2;1;2927408;BA;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;429.50;390.30;491.20;496.30;1;1;120.00;160.00;120.00;120.00;120.00;640.00;E;E;B;B;5 ;C;A;B;D;A;A;B;B;B;A;B;A;A;B;A;B;D;B;B;B;A;A
170001665211;3530607;SP;17;M;0;1;1;3530607;SP;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;631.10;588.30;565.60;783.60;0;1;140.00;120.00;120.00;120.00;80.00;580.00;F;F;D;D;3 ;E;A;C;C;B;A;B;B;B;A;B;A;B;C;B;A;D;B;B;B;B;B
170001665212;3529401;SP;44;F;1;1;1;3529401;SP;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;465.70;431.90;506.10;422.80;1;1;100.00;120.00;120.00;100.00;0.00;440.00;C;C;C;C;4 ;E;A;B;D;B;A;B;A;B;A;B;A;B;D;B;B;E;B;A;B;A;A
170003336636;3304557;RJ;29;M;;2;1;3304557;RJ;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;574.40;444.60;;1;1;120.00;100.00;80.00;100.00;120.00;520.00;B;C;B;B;2 ;C;A;B;B;A;B;B;A;A;A;B;A;A;B;B;B;B;A;B;B;A;A
170001665214;3300456;RJ;20;F;0;2;1;3300456;RJ;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;494.60;505.00;496.50;467.20;1;1;120.00;100.00;120.00;120.00;80.00;540.00;B;B;B;B;5 ;A;A;B;B;A;A;A;A;A;A;A;A;A;B;B;A;B;A;A;A;A;A
170001665213;4209102;SC;24;M;0;1;1;4209102;SC;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;533.90;463.10;391.40;611.90;1;1;120.00;120.00;120.00;120.00;140.00;620.00;C;E;C;B;2 ;H;A;B;D;B;A;B;B;B;A;B;A;A;C;A;A;B;B;B;A;A;A
